username,date,retweets,favorites,text
Troymayo,2018-04-10 04:43,7,17,"# Vechain is constantly working towards that mainstream adoption. Here's another partnership! $ ven https://twitter.com/vechainofficial/status/983556602526449665 …"
SelfHelpsGuide,2018-04-09 18:04,0,0,"NEO, VeChain (VEN), and Verge (XVG) https://www.selfhelpguide.in/neo-vechain-ven-and-verge-xvg/ …pic.twitter.com/dA8o8HCui8"
cryptonewsmag,2018-04-09 17:56,181,410,"New On http://CryptoCurrencyNews.com : NEO, VeChain (VEN), and Verge (XVG): Going Against the Market Trend - http://cryptocurrencynews.com/daily-news/altcoins/neo-vechain-verge/ … By Samara Malkin"
Crypto_Ed_NL,2018-04-09 14:46,42,175,"You might load up some $ VEN April should be good for Vechain, CCK tweet could be about LVMH, but I'm expecting more in coming weeks. Nothing confrmed yet."
Risingwolf_,2018-04-07 23:07,3,31,"My portfolio -50% VeChain, the best project in the crypto space! $ VEN -20% Substratum, can't wait for the decentralized web! $ SUB -15% Chainlink, sooner or later this coin will pump HARD! $ LINK -10% Pareto, sleeping giant in terms of low market cap! $ PARETO - 5% $ MAN & $ TFDpic.twitter.com/8UaLL3DIBL"
Troymayo,2018-04-06 13:57,8,33,"$ ven # Vechain @ sunshinelu24 hits the front page of APAC CIO Outlook Magazine. Have a read here: # cryptocurrency # blockchainhttps://twitter.com/APACCIOoutlook/status/982158400514547713 …"
bsc44_x,2018-04-06 01:59,7,39,"Buy # VeChain # bsc44 # VeChainGIFs @ vechainofficial # GoVeChain # VeChainThor # VET # VEN $ VET $ VEN # VTHO $ VTHO # VeThor # IoT # TeamVET # SunnyLu @ sunshinelu24 # yellen # BuyVeChainpic.twitter.com/Am8iK61nK1"
BangCryptoBang,2018-04-05 20:28,13,47,"It is encouraged to show your normie friends and family this page. $ VET $ ETH $ VEN $ BTC its not that hard to understand vechain is doing something completely revolutionary on a platform level. https://twitter.com/vechainofficial/status/981894640281333761 …"
3amJew,2018-04-05 11:40,21,67,"VeChain the world’s leading blockchain platform on the way to the top $ ven $ vet 2k18 top 3 coin! supported by - draper dragon - breyer capital - dnv gl - fenbushi capital - future cap $ btc $ eth $ ltc $ neo $ ada $ wtc $ lsk $ miota $ trx $ xrp $ xvg $ xlm $ icx $ bnb $ ncash pic.twitter.com/9JlG5bqrSo"
RedPriest_The,2018-04-05 10:44,15,54,"Huobi launches in South Korea, and $ VEN is on it! I'm really happy our Korean friends will be able to trade # vechain. Great project with a promising future for enterprises and technology. Soon, the launch of the first legal ICO in Japan, @ BitOcean_JP. $ BTC $ ETH $ IOTA $ NEOhttps://twitter.com/BangCryptoBang/status/981835245182844928 …"
CoinWatcherBot,2018-04-05 04:30,0,0,"Worst returns (24h): 1. Veritaseum -15.1% $ VERI 2. @ ardorplatform -14.6% $ ARDR 3. VeChain -13.3% $ VEN # blockchain # altcoinspic.twitter.com/NuMMrGPHT5"
VeChainJapan,2018-04-04 01:02,10,71,"今週はどんどん # アニメ で発信していきまーす！ # Vechain が医療業界のユーザーケースを紹介します！ # VEN # VET # GoVeChain # ブロックチェーン # 医療 # メディカル # イノベーション @ vechainofficial https://www.youtube.com/watch?v=mGrhJLGkKOE …pic.twitter.com/WLXXWLHU9H"
BangCryptoBang,2018-04-03 15:21,20,59,"We tried this last time and it was fun. Quiz: 1) Finding @ jimihendrixlive ( # vechain advisor) and 2) Finding Schwarzman (the man of the hour for VeChain) $ VET $ VEN $ ETH $ NEO $ EOSpic.twitter.com/UiUtETmTNO"
BitplaceTo,2018-04-03 14:33,55,51,"# Bitplace lists # Vechain ( # VEN) @ vechainofficial .Exchange Instantly to over 120+ cryptocurrencies, # Bitcoin, # Ethereum, # Litecoin, # Zcash, # Dash # Digibyte # Decred # Monero and more. https://bitplace.to pic.twitter.com/9fqI8vWKBd"
CryptoInvest18,2018-04-03 14:32,84,110,"Whats the Hottest Altcoin right now to buy? Vote and Retweet! # crypto # cryptocurrency # bitcoin # btc # verge # xvg # tron # trx # stellar # xlm # vechain # cryptotrading # monero # dash # Zcash # cardano # altcoins # Ripple # coinmarketcap # HODLgang # Binance # btcp # ltc # VEN # NEO # litecoin # ico"
notequalff,2018-04-03 11:28,9,20,"$ VEN $ VET # Vechain は最近 # 仮想通貨 # 初心者 にもわかやすく # ブロックチェーン を説明できる動画を # YouTube にて公開しております。 Vechainの良さをもっとわかって欲しいので # 拡散希望 感銘してくれた方はRT＆フォローお願い致します。https://twitter.com/vechainjapan/status/980989775296393216 …"
bsc44_x,2018-04-03 06:14,9,31,"# VeChain is now trading live on both # Bithumb & # BithumbPro. Share the good word! # GoVeChain # VeChainThor # VET # VEN $ VET $ VEN # VTHO $ VTHO # VeThor @ vechainofficial # Blockchain # IoT # TeamVET # Korea @ BithumbOfficial @ vechainofficial @ VeChainJapan @ VechainThorCompic.twitter.com/RJvBfVMDq1"
RedPriest_The,2018-04-03 03:03,17,58,"Thank you @ BithumbOfficial for listing $ VET / $ VEN on the regular Bithumb exchange. If only all exchanges were as commendable as @ Bithumb_Korea! $ BTC $ ETH $ NEO $ IOTA $ ICX $ EOS # vechain https://twitter.com/Bithumb_Korea/status/980996968645214208 …"
VeChainJapan,2018-04-03 02:06,10,86,"# VeChain # アニメ 第3弾！ # ブロックチェーン がどうコールドチェーン物流に応用されるのかをこちらの動画へ！ # コールドチェーン とは、生鮮食品などを冷蔵冷凍状態を保ち、消費者までに届く物流体系です。 # GoVechain # VEN # VET # VeChainThor https://youtu.be/h1vAf4oNrA4 pic.twitter.com/2yQOcO7Jvi"
LitecoinBud,2018-04-02 12:20,1,1,"Best Altcoin returns in (24h): 1. @ storjproject +39.4% $ STORJ 2. VeChain +21.1% $ VEN 3. @ BitShares +19.0% $ BTS # blockchain # altcoins signal # storj # VEN # bts # blockchaintechnologypic.twitter.com/WSh3Q4T7Jx"
notequalff,2018-04-02 07:30,3,10,"我が推し通貨 $ VEN bithumb上場でやんす $ VEN $ VET # vechain https://twitter.com/jockchain/status/980699956712321024 …"
VechainThorCom,2018-04-02 06:47,105,321,"BITHUMB the first bomb of April for VeChain... April is gonna bring much more! # vechainthor # Vechain # bitcoin # btc # VEN # VET # puertea"
CryptoLeee,2018-04-02 06:40,24,97,"Told ye. $ VEN Bithumb (PRO) listing! Even got a lil event surrounding # VeChain: https://www.bithumb.com/event/e20180402_coin_open … Let's go baby! ____ $ VET $ BTC $ Alts # cryptohttps://twitter.com/CryptoLeee/status/978889207853838336 …"
TheCryptoTaurus,2018-04-02 06:07,9,36,"$ VEN # VeChain listed on Bitthumb. Can you say `volume`? pic.twitter.com/pSTVNa69Pa"
CryptoStatsBot,2018-04-02 05:59,0,1,"Biggest Gainers (1 hr) ReddCoin $ RDD 5.97% VeChain $ VEN 2.98% Oyster $ PRL 1.8% Gas $ GAS 1.75% Bitcore $ BTX 1.66%"
AnnLovesCrypto,2018-04-02 05:45,0,1,"Vechain $ VEN is valued at: $2.33 QUICK! Sign up before Binance closes registration! http://binance.com/?ref=10078236 $ XSPEC $ LKK $ LUX $ DCT $ ODN $ DAR $ ATM $ TIX $ KORE $ PAYX $ FTC $ EVX $ CND $ SBD $ BTS $ MGO $ BTC $ GNX $ PINK $ QLINK $ VIVO $ LINK $ BQXpic.twitter.com/om1KrigarW"
TrueeeCrypto,2018-04-02 00:58,3,11,"Correction seems to be coming to a near end for $ VEN soon. Currently, still in a falling wedge pattern and are coming near the golden zone for Fib retracement, I see a breakout coming soon for a good 30-60% profits. Buy below: 33000 $ BTC $ VEN # vechain # bitcoinpic.twitter.com/iBrQYTSOQo"
BrennaPham,2018-04-02 00:38,1,1,"Vechain $ VEN is valued at: $2.20 Binance registration is ONLINE! We JUST checked! http://binance.com/?ref=10078236 $ PBL $ DPY $ XZC $ READ $ TOA $ DNT $ ENG $ INCNT $ AMB $ CTR $ XPM $ LUX $ DTB $ HVN $ XRL $ GAM $ XVC $ PST $ IOST $ WAX $ XDN $ AMM $ INK pic.twitter.com/JKiCDCyYVc"
VeChainJapan,2018-04-02 00:01,20,100,"おはようございます今日は # VeChain のファッション業界での技術ユーズケースを紹介したいです！こちらのアニメご覧くださいhttps://youtu.be/4BYT3XrDjIg # GoVeChain # VEN # VET # ブランド品 # ブロックチェーンpic.twitter.com/kwjGkSmzC5"
SunsetZen1,2018-04-01 23:19,0,5,"VeChain $ VEN $ VET - long term safest pick at the moment. Tons of customers and premier partnerships. Working products. Leadership awesome. Approx 100 devs and growing."
2shirtzbeatz,2018-04-01 21:37,0,9,"$ VEN Vechain"
devnullius,2018-04-01 17:42,1,2,"VeChain (VEN) Best Performing Crypto of 2018! https://www.youtube.com/watch?v=fjADCtQK8aE …pic.twitter.com/0LQKx2TRUt"
ZoeyChibbi,2018-04-01 13:35,1,0,"Vechain $ VEN is valued at: $2.00 Binance registration is now OPEN for limited time! http://binance.com/?ref=10078236 $ EAC $ ENJ $ BCC $ NEM $ NXS $ OAX $ TRIG $ BYC $ BCY $ SMT $ NMR $ XZC $ MDS $ LA $ FLDC $ RPX $ RCN $ LOC $ ETF $ BCX $ ATMS $ QSP $ BCOpic.twitter.com/NrpzUSkrnT"
Cryptovikingz,2018-04-01 09:07,0,2,"Was only a month ago you probably dreamed of picking up crypto at current prices.. Fill those coin bags to the top bring your DCA down.. # bitcoin # cryptocurrency # crypto # cryptotwitter # altcoin # litecoin # trx # ven # VeChain # CryptoNews # icx # ethereum # ICO # AltSeason # TRON"
GbrilliantQ,2018-04-01 07:12,1,2,"VeChain [VEN]’s blockchain solutions for luxury and automobile industry | http://dlvr.it/QN36MH"
Leenax19,2018-04-01 06:44,0,0,"Vechain $ VEN is valued at: $2.35 We verified that Binance is accepting new users! http://binance.com/?ref=10078236 $ ETHOS $ EAC $ ZRX $ BCC $ POP $ POSW $ BLITZ $ ZEN $ CLUB $ XSPEC $ ACT $ KORE $ BAT $ CMT $ ERC $ EBET $ CURE $ TRX $ INCNT $ WAVES $ IOC $ AION $ BLKpic.twitter.com/1uuuwUxts8"
FoxHODL,2018-04-01 04:49,0,0,"Vechain $ VEN is valued at: $2.36 We checked! Binance registration is currently open http://binance.com/?ref=10078236 $ BYC $ TAAS $ GNX $ SMART $ CMPCO $ EBST $ MOT $ SWT $ RADS $ PKB $ CDT $ XP $ HST $ XCP $ AMM $ ETHOS $ EOS $ MANA $ EGC $ PPT $ VRC $ DCN $ XSPECpic.twitter.com/86ioXVV9Fq"
Troymayo,2018-04-01 01:52,38,134,"In case anyone still doubts the # Vechain # BMW partnership. $ ven https://twitter.com/vechainofficial/status/980236709832007680 …"
VeChainJapan,2018-04-01 00:43,7,31,"# BMW さんが改めて公式Twitterアカウントで # VeChain とのコラボレーションをアナウンスしました。技術イノベーションの早期段階では、多少その信憑性を疑う人がいるのですが、私たちは引き続き頑張っていきます！ # GoVeChain # VEN # VEThttps://twitter.com/vechainofficial/status/980236709832007680 …"
shadowofthesun8,2018-04-01 00:42,0,0,"Vechain $ VEN is valued at: $2.44 HURRY! Binance is currently accepting new users http://binance.com/?ref=10078236 $ ODN $ SNT $ BURST $ PASC $ QASH $ ITC $ MNX $ OTN $ ZNY $ POWR $ COB $ QRL $ SWT $ REP $ SNC $ BCY $ MTH $ DRT $ TCC $ QUN $ THC $ LGD $ SPHRpic.twitter.com/oN7XY2sKEP"
LiteChong,2018-04-01 00:13,0,0,"Vechain $ VEN is valued at: $2.42 Move your trading to the #1 crypto exchange today ! Sign up http://binance.com/?ref=10078236 $ CMT $ COVAL $ GAM $ ACAT $ LKK $ ENG $ XIOS $ QRK $ XBY $ LMC $ NEM $ ADT $ FCT $ DCT $ RHOC $ SNRG $ NGC $ CHAT $ MUSIC $ VEN $ GEO $ LA $ CNX pic.twitter.com/eEh9RJOXoA"
