date,open,high,low,close,volume,number of trades,BitConnect BCC
2018-05-24 17:00:00,1035.65000000,1044.00000000,1021.37000000,1032.14000000,856.30745000,1441,0
2018-05-24 18:00:00,1032.14000000,1061.96000000,1027.52000000,1056.51000000,1378.04841000,1638,42
2018-05-24 19:00:00,1056.61000000,1070.00000000,1050.11000000,1062.33000000,1439.84221000,1811,22
2018-05-24 20:00:00,1063.17000000,1063.19000000,1043.93000000,1050.15000000,1017.76230000,1324,0
2018-05-24 21:00:00,1051.87000000,1053.33000000,1029.42000000,1034.13000000,1251.05552000,1331,0
2018-05-24 22:00:00,1034.13000000,1064.42000000,1032.73000000,1061.37000000,1144.54313000,1427,31
2018-05-24 23:00:00,1060.25000000,1081.77000000,1052.08000000,1071.30000000,1299.96455000,2030,34
2018-05-25 00:00:00,1072.93000000,1075.00000000,1033.00000000,1056.55000000,1291.92324000,1964,100
2018-05-25 01:00:00,1060.14000000,1061.13000000,1039.00000000,1050.00000000,598.23881000,958,32
2018-05-25 02:00:00,1050.00000000,1073.00000000,1050.00000000,1069.00000000,1065.84107000,1313,0
2018-05-25 03:00:00,1068.86000000,1069.40000000,1053.19000000,1055.30000000,925.80792000,1176,0
2018-05-25 04:00:00,1056.84000000,1063.45000000,1052.06000000,1054.58000000,396.10849000,523,0
2018-05-25 05:00:00,1057.23000000,1061.74000000,1054.41000000,1060.00000000,327.87217000,454,0
2018-05-25 06:00:00,1060.09000000,1068.40000000,1010.20000000,1016.84000000,1462.55525000,1897,0
2018-05-25 07:00:00,1017.00000000,1023.44000000,995.00000000,1017.02000000,2584.74779000,2860,0
2018-05-25 08:00:00,1016.99000000,1030.00000000,1007.81000000,1029.00000000,1410.60708000,1865,0
2018-05-25 09:00:00,1027.93000000,1034.00000000,1017.00000000,1024.90000000,1111.27334000,1435,0
2018-05-25 10:00:00,1020.72000000,1037.63000000,1003.00000000,1010.99000000,1673.31565000,1824,0
2018-05-25 11:00:00,1009.39000000,1043.00000000,1001.92000000,1034.50000000,1835.81214000,2461,0
2018-05-25 12:00:00,1034.49000000,1051.88000000,1033.93000000,1040.51000000,1389.53919000,1768,21
2018-05-25 13:00:00,1042.97000000,1043.00000000,1026.02000000,1029.99000000,1286.84952000,1497,39
2018-05-25 14:00:00,1029.99000000,1035.00000000,1020.10000000,1023.31000000,940.34331000,1176,19
2018-05-25 15:00:00,1023.29000000,1031.71000000,1009.51000000,1029.19000000,1127.86608000,1820,20
2018-05-25 16:00:00,1029.20000000,1030.66000000,1015.82000000,1024.38000000,981.27526000,1203,0
2018-05-25 17:00:00,1020.75000000,1020.75000000,1005.23000000,1009.49000000,1359.66717000,2058,0
2018-05-25 18:00:00,1009.29000000,1012.26000000,1001.12000000,1007.15000000,1214.42558000,1310,66
2018-05-25 19:00:00,1007.14000000,1012.00000000,992.54000000,1006.32000000,1322.36317000,1523,23
2018-05-25 20:00:00,1006.51000000,1015.15000000,998.52000000,1012.42000000,964.41049000,1246,0
2018-05-25 21:00:00,1013.13000000,1013.75000000,1007.28000000,1010.65000000,714.33591000,697,56
2018-05-25 22:00:00,1010.80000000,1014.01000000,985.25000000,990.26000000,1466.80402000,1541,63
2018-05-25 23:00:00,993.64000000,1019.88000000,990.01000000,1010.92000000,1198.88917000,1416,0
2018-05-26 00:00:00,1010.68000000,1012.32000000,999.80000000,1005.91000000,953.04710000,1008,0
2018-05-26 01:00:00,1004.91000000,1014.00000000,999.14000000,1006.01000000,1011.89453000,851,0
2018-05-26 02:00:00,1008.00000000,1008.00000000,996.57000000,1000.99000000,782.68390000,790,0
2018-05-26 03:00:00,1000.49000000,1011.94000000,999.10000000,1010.31000000,782.28178000,745,74
2018-05-26 04:00:00,1010.34000000,1012.40000000,993.01000000,997.68000000,1137.95712000,1230,38
2018-05-26 05:00:00,998.43000000,1005.50000000,993.77000000,1004.64000000,638.71182000,808,0
2018-05-26 06:00:00,1004.64000000,1008.70000000,1000.33000000,1003.54000000,1052.33574000,820,0
2018-05-26 07:00:00,1003.53000000,1042.83000000,1003.00000000,1036.00000000,1669.70671000,2417,0
2018-05-26 08:00:00,1035.01000000,1039.62000000,1032.00000000,1035.99000000,1418.23687000,1108,94
2018-05-26 09:00:00,1036.00000000,1044.99000000,1033.31000000,1038.00000000,1241.37855000,1120,0
2018-05-26 10:00:00,1037.99000000,1038.68000000,1023.75000000,1027.03000000,1196.18125000,1291,29
2018-05-26 11:00:00,1027.84000000,1035.00000000,1026.33000000,1027.25000000,1084.28355000,943,27
2018-05-26 12:00:00,1028.46000000,1031.00000000,1014.00000000,1024.90000000,1369.55443000,1399,25
2018-05-26 13:00:00,1024.90000000,1040.00000000,1022.63000000,1033.97000000,1015.13283000,1069,24
2018-05-26 14:00:00,1035.94000000,1038.89000000,1028.73000000,1036.39000000,923.57258000,1014,68
2018-05-26 15:00:00,1034.16000000,1039.88000000,1030.94000000,1035.11000000,954.67726000,934,23
2018-05-26 16:00:00,1035.04000000,1038.48000000,1026.37000000,1026.83000000,904.56069000,981,23
2018-05-26 17:00:00,1027.93000000,1038.88000000,1026.85000000,1036.24000000,952.00053000,711,23
2018-05-26 18:00:00,1036.24000000,1038.73000000,1031.48000000,1034.58000000,719.26341000,629,0
2018-05-26 19:00:00,1033.74000000,1036.44000000,1028.09000000,1032.13000000,848.41010000,685,0
2018-05-26 20:00:00,1032.13000000,1034.91000000,1030.28000000,1032.90000000,575.08084000,417,0
2018-05-26 21:00:00,1032.89000000,1043.30000000,1018.88000000,1019.39000000,1495.56017000,1564,0
2018-05-26 22:00:00,1020.15000000,1021.45000000,998.00000000,1005.05000000,1964.47103000,2360,32
2018-05-26 23:00:00,1005.05000000,1011.88000000,1002.20000000,1005.09000000,1056.13536000,1114,35
2018-05-27 00:00:00,1005.09000000,1007.07000000,985.94000000,995.12000000,1577.07086000,1775,0
2018-05-27 00:00:00,1005.09000000,1007.07000000,985.94000000,995.12000000,1577.07086000,1775,0
2018-05-27 01:00:00,995.12000000,1000.17000000,990.20000000,994.00000000,963.30083000,923,0
2018-05-27 02:00:00,994.00000000,1000.00000000,991.80000000,994.18000000,882.45225000,890,0
2018-05-27 03:00:00,994.18000000,995.20000000,978.00000000,981.78000000,1267.37043000,1485,0
2018-05-27 04:00:00,983.33000000,989.00000000,980.41000000,986.72000000,810.47301000,904,0
2018-05-27 05:00:00,986.71000000,987.60000000,980.61000000,984.81000000,836.30600000,633,29
2018-05-27 06:00:00,985.42000000,988.28000000,981.87000000,985.63000000,841.50676000,647,0
2018-05-27 07:00:00,985.63000000,1004.05000000,984.08000000,996.99000000,1120.20097000,1269,0
2018-05-27 08:00:00,995.30000000,999.50000000,982.08000000,990.46000000,1099.77752000,1187,24
2018-05-27 09:00:00,990.13000000,996.66000000,985.59000000,994.26000000,866.93074000,754,0
2018-05-27 10:00:00,995.13000000,1007.29000000,993.00000000,1003.22000000,1146.09239000,1335,0
2018-05-27 11:00:00,1004.79000000,1009.63000000,998.46000000,1006.87000000,1004.20981000,1017,0
2018-05-27 12:00:00,1006.85000000,1008.83000000,996.30000000,999.58000000,843.55504000,847,0
2018-05-27 13:00:00,999.58000000,1000.89000000,987.59000000,990.74000000,770.86716000,1085,0
2018-05-27 14:00:00,990.73000000,998.05000000,986.06000000,995.54000000,984.70412000,1136,34
2018-05-27 15:00:00,996.50000000,998.05000000,987.47000000,988.89000000,850.54619000,1044,33
2018-05-27 16:00:00,988.88000000,992.93000000,985.65000000,987.07000000,715.78764000,870,0
2018-05-27 17:00:00,987.07000000,992.42000000,984.42000000,992.00000000,902.93248000,748,34
2018-05-27 18:00:00,992.83000000,997.90000000,975.88000000,978.22000000,1201.18458000,1589,0
2018-05-27 19:00:00,979.12000000,985.00000000,973.66000000,979.90000000,933.94884000,1055,37
2018-05-27 20:00:00,980.76000000,987.19000000,978.05000000,984.99000000,777.94336000,752,0
2018-05-27 21:00:00,983.81000000,987.98000000,982.52000000,986.88000000,696.58646000,542,43
2018-05-27 22:00:00,987.43000000,994.00000000,985.97000000,991.68000000,913.25120000,773,0
2018-05-27 23:00:00,993.77000000,997.47000000,991.02000000,993.92000000,738.88447000,846,0
2018-05-28 00:00:00,993.93000000,1003.00000000,989.21000000,998.06000000,881.68614000,1044,0
2018-05-28 01:00:00,998.06000000,1001.48000000,990.87000000,995.50000000,1049.61993000,1105,0
2018-05-28 02:00:00,995.49000000,997.09000000,991.42000000,993.27000000,737.55442000,747,25
2018-05-28 03:00:00,993.26000000,999.77000000,991.42000000,991.92000000,979.98251000,846,25
2018-05-28 04:00:00,991.91000000,994.54000000,962.56000000,969.43000000,1724.21558000,2276,0
2018-05-28 05:00:00,967.90000000,971.51000000,921.00000000,926.02000000,3262.77844000,4204,0
2018-05-28 06:00:00,925.97000000,935.79000000,920.15000000,928.68000000,1864.87960000,2633,0
2018-05-28 07:00:00,927.62000000,938.67000000,924.29000000,931.07000000,853.91127000,1236,0
2018-05-28 08:00:00,931.67000000,931.67000000,918.88000000,925.40000000,1135.36377000,1398,20
2018-05-28 09:00:00,924.51000000,932.46000000,922.04000000,926.32000000,784.91360000,886,38
2018-05-28 10:00:00,926.26000000,930.89000000,923.63000000,925.82000000,901.90874000,730,0
2018-05-28 11:00:00,925.82000000,926.50000000,913.13000000,914.30000000,1145.83007000,1129,0
2018-05-28 12:00:00,915.83000000,940.77000000,904.80000000,940.00000000,2104.89030000,2486,0
2018-05-28 13:00:00,938.12000000,940.98000000,930.00000000,933.57000000,1153.36736000,1128,15
2018-05-28 14:00:00,933.14000000,934.39000000,925.28000000,928.66000000,931.37773000,795,15
2018-05-28 15:00:00,926.01000000,933.53000000,921.59000000,925.74000000,785.74858000,890,0
2018-05-28 16:00:00,925.74000000,930.86000000,919.21000000,922.45000000,774.83938000,836,0
2018-05-28 17:00:00,922.60000000,929.00000000,918.36000000,925.00000000,735.16604000,842,0
2018-05-28 18:00:00,926.13000000,929.29000000,920.85000000,921.00000000,551.68967000,678,16
2018-05-28 19:00:00,922.06000000,928.50000000,918.00000000,918.48000000,845.65376000,863,0
2018-05-28 20:00:00,918.49000000,924.11000000,913.74000000,918.48000000,640.66092000,806,0
2018-05-28 21:00:00,918.26000000,919.45000000,901.14000000,902.09000000,1038.13641000,1255,20
2018-05-28 22:00:00,903.00000000,904.44000000,871.01000000,887.22000000,1985.02231000,2778,70
2018-05-28 23:00:00,887.22000000,889.87000000,876.45000000,881.11000000,1132.26771000,1512,25
2018-05-29 00:00:00,881.31000000,898.76000000,880.43000000,893.29000000,1352.47122000,1581,0
2018-05-29 01:00:00,892.53000000,894.70000000,872.00000000,890.54000000,1640.56244000,1640,0
2018-05-29 02:00:00,890.55000000,891.75000000,878.93000000,887.90000000,945.58013000,1003,0
2018-05-29 03:00:00,887.80000000,893.96000000,881.44000000,891.76000000,853.27845000,935,0
2018-05-29 04:00:00,892.32000000,893.62000000,887.04000000,888.77000000,966.04908000,721,0
2018-05-29 05:00:00,888.88000000,889.89000000,868.00000000,880.00000000,962.64353000,1440,24
2018-05-29 06:00:00,880.82000000,892.67000000,880.11000000,884.56000000,1312.73028000,1345,22
2018-05-29 07:00:00,883.41000000,897.96000000,882.00000000,891.99000000,1046.94117000,1057,41
2018-05-29 08:00:00,891.99000000,902.80000000,887.00000000,901.01000000,1148.08595000,1224,0
2018-05-29 09:00:00,901.49000000,903.74000000,892.27000000,900.06000000,1067.20759000,921,19
2018-05-29 10:00:00,900.09000000,934.25000000,895.00000000,933.94000000,1813.85625000,2055,18
2018-05-29 11:00:00,933.94000000,985.72000000,933.28000000,976.85000000,5611.78753000,5239,0
2018-05-29 12:00:00,976.85000000,1000.50000000,973.29000000,981.82000000,2536.21242000,3052,46
2018-05-29 13:00:00,983.82000000,1004.90000000,976.05000000,988.12000000,2850.65392000,3017,0
2018-05-29 14:00:00,988.12000000,992.12000000,968.50000000,971.20000000,1510.61761000,2157,0
2018-05-29 15:00:00,972.37000000,976.62000000,955.01000000,975.03000000,2184.86892000,2133,14
2018-05-29 16:00:00,974.70000000,984.21000000,972.40000000,975.15000000,1111.47819000,1433,14
2018-05-29 17:00:00,976.54000000,996.10000000,972.47000000,994.33000000,1468.82664000,1397,0
2018-05-29 18:00:00,994.43000000,999.00000000,973.82000000,978.98000000,2294.50809000,2634,15
2018-05-29 19:00:00,977.67000000,985.60000000,976.03000000,984.09000000,974.17987000,1039,0
2018-05-29 20:00:00,984.10000000,1007.75000000,983.05000000,1002.02000000,1593.65690000,1834,0
2018-05-29 21:00:00,1002.93000000,1004.62000000,994.55000000,998.76000000,1224.32991000,1216,0
2018-05-29 22:00:00,998.20000000,999.28000000,977.11000000,979.30000000,1616.58777000,1671,0
2018-05-29 23:00:00,978.33000000,989.99000000,978.00000000,987.84000000,1010.11868000,1047,0
2018-05-30 00:00:00,988.62000000,1003.04000000,976.02000000,998.47000000,1670.52549000,1700,0
2018-05-30 01:00:00,998.47000000,1029.00000000,997.94000000,1015.39000000,2330.53009000,2995,24
2018-05-30 02:00:00,1015.40000000,1024.00000000,1005.11000000,1011.06000000,1443.92084000,1750,49
2018-05-30 03:00:00,1009.34000000,1011.60000000,988.00000000,1004.31000000,1759.97873000,1858,25
2018-05-30 04:00:00,1004.31000000,1012.08000000,998.38000000,1006.10000000,1102.72686000,1327,26
2018-05-30 05:00:00,1005.54000000,1014.33000000,1004.36000000,1009.97000000,1298.41082000,1248,24
2018-05-30 06:00:00,1009.97000000,1022.55000000,997.10000000,1005.41000000,1517.76212000,2353,22
2018-05-30 07:00:00,1005.40000000,1015.00000000,1004.00000000,1009.68000000,1011.85972000,1406,0
2018-05-30 08:00:00,1009.68000000,1014.39000000,994.00000000,1000.08000000,1238.88261000,1543,20
2018-05-30 09:00:00,1000.09000000,1014.99000000,1000.02000000,1012.50000000,1293.37228000,1566,19
2018-05-30 10:00:00,1012.50000000,1018.88000000,1006.44000000,1012.32000000,978.30373000,1507,18
2018-05-30 11:00:00,1012.32000000,1026.00000000,1006.95000000,1018.80000000,1251.79188000,2039,100
2018-05-30 12:00:00,1019.14000000,1025.00000000,1012.02000000,1016.00000000,1146.71590000,1457,0
2018-05-30 13:00:00,1016.90000000,1018.37000000,1000.00000000,1005.53000000,1644.75914000,1758,29
2018-05-30 14:00:00,1005.49000000,1006.51000000,971.32000000,975.21000000,2894.99488000,3340,28
2018-05-30 15:00:00,975.20000000,984.00000000,960.30000000,967.36000000,2522.68228000,3443,14
2018-05-30 16:00:00,967.36000000,971.86000000,947.10000000,951.00000000,2579.57152000,2739,0
2018-05-30 17:00:00,952.00000000,967.55000000,947.93000000,962.66000000,1438.76304000,1780,15
2018-05-30 18:00:00,962.67000000,962.67000000,948.24000000,954.51000000,1203.71505000,1336,0
2018-05-30 19:00:00,953.87000000,959.03000000,951.36000000,958.24000000,905.39784000,831,16
2018-05-30 20:00:00,958.24000000,972.18000000,955.09000000,967.47000000,969.98794000,1292,35
2018-05-30 21:00:00,967.47000000,968.60000000,963.54000000,964.91000000,776.64658000,727,0
2018-05-30 22:00:00,964.84000000,974.08000000,963.00000000,971.57000000,863.74471000,1021,0
2018-05-30 23:00:00,970.25000000,988.15000000,968.00000000,983.17000000,1274.66641000,1731,0
2018-05-31 00:00:00,982.57000000,989.45000000,973.44000000,986.27000000,969.26406000,1309,0
2018-05-31 01:00:00,986.26000000,986.26000000,970.51000000,974.06000000,1445.35743000,1467,48
2018-05-31 02:00:00,973.51000000,977.71000000,970.93000000,977.68000000,825.07011000,916,0
2018-05-31 03:00:00,976.27000000,988.88000000,976.27000000,985.00000000,1041.75261000,1332,51
2018-05-31 04:00:00,984.33000000,1007.74000000,981.00000000,1004.69000000,1523.91842000,2221,52
2018-05-31 05:00:00,1004.70000000,1015.11000000,998.67000000,1009.44000000,1811.42518000,2471,0
2018-05-31 06:00:00,1009.63000000,1033.26000000,1005.92000000,1022.41000000,2443.46389000,3253,0
2018-05-31 07:00:00,1021.07000000,1030.48000000,1016.00000000,1020.60000000,1358.22324000,2045,0
2018-05-31 08:00:00,1021.29000000,1022.59000000,999.11000000,1013.57000000,1677.27701000,2259,41
2018-05-31 09:00:00,1011.31000000,1018.91000000,1004.08000000,1012.02000000,949.97741000,1197,0
2018-05-31 10:00:00,1012.02000000,1013.76000000,1005.40000000,1009.83000000,1000.53986000,1226,0
2018-05-31 11:00:00,1009.83000000,1014.74000000,1005.37000000,1006.89000000,917.29742000,1232,17
2018-05-31 12:00:00,1006.00000000,1015.70000000,992.50000000,994.73000000,2391.22164000,2213,0
2018-05-31 13:00:00,995.01000000,1001.18000000,985.45000000,998.44000000,1865.67938000,2234,0
2018-05-31 14:00:00,998.09000000,1007.16000000,993.10000000,1005.76000000,1207.16013000,1533,0
2018-05-31 15:00:00,1005.76000000,1013.50000000,1004.00000000,1004.70000000,1138.30393000,1604,29
2018-05-31 16:00:00,1005.49000000,1006.78000000,992.47000000,1000.36000000,1399.50064000,1707,15
2018-05-31 17:00:00,1000.92000000,1018.00000000,1000.25000000,1012.65000000,1360.59119000,1774,0
2018-05-31 18:00:00,1012.69000000,1014.98000000,1004.54000000,1005.22000000,1266.21630000,1232,33
2018-05-31 19:00:00,1005.22000000,1005.28000000,995.00000000,1000.19000000,1222.71194000,1378,0
2018-05-31 20:00:00,1000.17000000,1003.82000000,996.99000000,999.99000000,841.27074000,884,0
2018-05-31 21:00:00,999.99000000,1010.90000000,998.00000000,1006.74000000,949.10142000,932,40
2018-05-31 22:00:00,1005.93000000,1007.00000000,984.04000000,988.67000000,1949.68771000,2777,0
2018-05-31 23:00:00,988.68000000,998.00000000,988.01000000,996.08000000,1190.34181000,1090,75
2018-06-01 00:00:00,996.08000000,1003.11000000,993.00000000,999.22000000,1159.84707000,1390,0
2018-06-01 01:00:00,999.22000000,999.22000000,990.30000000,992.71000000,889.25615000,919,24
2018-06-01 02:00:00,994.05000000,1001.30000000,991.67000000,998.05000000,880.31920000,1186,0
2018-06-01 03:00:00,998.05000000,999.21000000,991.15000000,994.53000000,879.56762000,965,25
2018-06-01 04:00:00,994.59000000,994.68000000,986.20000000,988.74000000,975.49859000,1096,51
2018-06-01 05:00:00,988.74000000,992.64000000,988.27000000,990.55000000,895.60403000,883,0
2018-06-01 06:00:00,989.28000000,1010.00000000,988.56000000,1004.72000000,1406.72137000,1903,0
2018-06-01 07:00:00,1004.72000000,1012.00000000,1000.00000000,1004.88000000,1545.27473000,1946,22
2018-06-01 08:00:00,1003.44000000,1007.24000000,998.70000000,1005.86000000,1188.06929000,1286,20
2018-06-01 09:00:00,1005.85000000,1008.66000000,998.00000000,1001.14000000,1315.44301000,1748,0
2018-06-01 10:00:00,1000.75000000,1009.40000000,999.00000000,1003.38000000,937.85956000,1192,0
2018-06-01 11:00:00,1004.21000000,1007.00000000,975.59000000,975.82000000,1840.34142000,2336,18
2018-06-01 12:00:00,978.04000000,991.46000000,975.20000000,989.60000000,1731.18304000,2169,16
2018-06-01 13:00:00,988.55000000,990.00000000,983.63000000,986.61000000,966.47669000,1009,0
2018-06-01 14:00:00,987.89000000,988.92000000,984.25000000,986.60000000,883.05619000,971,30
2018-06-01 15:00:00,987.22000000,992.00000000,982.10000000,990.00000000,882.91564000,1356,0
2018-06-01 16:00:00,990.00000000,995.05000000,987.12000000,988.82000000,1049.14302000,1293,0
2018-06-01 17:00:00,988.85000000,990.00000000,980.24000000,985.00000000,738.33673000,1049,16
2018-06-01 18:00:00,983.63000000,985.93000000,979.00000000,981.02000000,939.30425000,1211,0
2018-06-01 19:00:00,982.01000000,988.00000000,979.00000000,985.06000000,784.01990000,1037,0
2018-06-01 20:00:00,985.13000000,993.45000000,980.00000000,987.79000000,933.00731000,1225,0
2018-06-01 21:00:00,987.96000000,989.90000000,985.01000000,988.59000000,704.77524000,641,21
2018-06-01 22:00:00,989.06000000,1003.95000000,988.49000000,1003.17000000,1083.27639000,1800,48
2018-06-01 23:00:00,1003.17000000,1005.93000000,1000.31000000,1002.81000000,910.04771000,979,0
2018-06-02 00:00:00,1002.82000000,1006.00000000,992.35000000,996.17000000,949.11615000,1340,0
2018-06-02 01:00:00,996.16000000,1002.53000000,993.49000000,998.37000000,718.58575000,1042,27
2018-06-02 02:00:00,998.37000000,1005.00000000,997.74000000,1001.52000000,814.47728000,842,0
